Movie_Title,Domestic,International,Budget,Distributor,MPAA-Rating,Runtime,Genres,Release_Year
A Star Is Born,215288866,220900000,36000000.0,Warner Bros.,R,136,Music,2018
A Star Is Born,215288866,220900000,36000000.0,Warner Bros.,R,136,Romance,2018
Aquaman,335061807,813400000,36000000.0,Warner Bros.,PG-13,143,Action,2018
Aquaman,335061807,813400000,36000000.0,Warner Bros.,PG-13,143,Adventure,2018
Aquaman,335061807,813400000,36000000.0,Warner Bros.,PG-13,143,Fantasy,2018
Aquaman,335061807,813400000,36000000.0,Warner Bros.,PG-13,143,Sci-Fi,2018
Bohemian Rhapsody,216428042,687227217,52000000.0,Twentieth Century Fox,PG-13,134,Biography,2018
Bohemian Rhapsody,216428042,687227217,52000000.0,Twentieth Century Fox,PG-13,134,Drama,2018
Bohemian Rhapsody,216428042,687227217,52000000.0,Twentieth Century Fox,PG-13,134,Music,2018
A Quiet Place,188024361,152915000,17000000.0,Paramount Pictures,PG-13,90,Drama,2018
A Quiet Place,188024361,152915000,17000000.0,Paramount Pictures,PG-13,90,Horror,2018
A Quiet Place,188024361,152915000,17000000.0,Paramount Pictures,PG-13,90,Sci-Fi,2018
Ralph Breaks the Internet,201091711,328232251,175000000.0,Walt Disney Studios Motion Pictures,PG,112,Adventure,2018
Ralph Breaks the Internet,201091711,328232251,175000000.0,Walt Disney Studios Motion Pictures,PG,112,Animation,2018
Ralph Breaks the Internet,201091711,328232251,175000000.0,Walt Disney Studios Motion Pictures,PG,112,Comedy,2018
Ralph Breaks the Internet,201091711,328232251,175000000.0,Walt Disney Studios Motion Pictures,PG,112,Family,2018
Ralph Breaks the Internet,201091711,328232251,175000000.0,Walt Disney Studios Motion Pictures,PG,112,Fantasy,2018
Ralph Breaks the Internet,201091711,328232251,175000000.0,Walt Disney Studios Motion Pictures,PG,112,Sci-Fi,2018
Crazy Rich Asians,174532921,64000000,30000000.0,Warner Bros.,PG-13,120,Comedy,2018
Crazy Rich Asians,174532921,64000000,30000000.0,Warner Bros.,PG-13,120,Drama,2018
Crazy Rich Asians,174532921,64000000,30000000.0,Warner Bros.,PG-13,120,Romance,2018
Hotel Transylvania 3: Summer Vacation,167510016,361073758,80000000.0,Sony Pictures Entertainment (SPE),PG,97,Adventure,2018
Hotel Transylvania 3: Summer Vacation,167510016,361073758,80000000.0,Sony Pictures Entertainment (SPE),PG,97,Animation,2018
Hotel Transylvania 3: Summer Vacation,167510016,361073758,80000000.0,Sony Pictures Entertainment (SPE),PG,97,Comedy,2018
Hotel Transylvania 3: Summer Vacation,167510016,361073758,80000000.0,Sony Pictures Entertainment (SPE),PG,97,Family,2018
Hotel Transylvania 3: Summer Vacation,167510016,361073758,80000000.0,Sony Pictures Entertainment (SPE),PG,97,Fantasy,2018
Hotel Transylvania 3: Summer Vacation,167510016,361073758,80000000.0,Sony Pictures Entertainment (SPE),PG,97,Horror,2018
Halloween,159342015,96143163,10000000.0,Universal Pictures,R,106,Crime,2018
Halloween,159342015,96143163,10000000.0,Universal Pictures,R,106,Horror,2018
Halloween,159342015,96143163,10000000.0,Universal Pictures,R,106,Thriller,2018
Fantastic Beasts: The Crimes of Grindelwald,159555901,495300000,200000000.0,Warner Bros.,PG-13,134,Adventure,2018
Fantastic Beasts: The Crimes of Grindelwald,159555901,495300000,200000000.0,Warner Bros.,PG-13,134,Family,2018
Fantastic Beasts: The Crimes of Grindelwald,159555901,495300000,200000000.0,Warner Bros.,PG-13,134,Fantasy,2018
The Meg,145443742,384800000,130000000.0,Warner Bros.,PG-13,113,Action,2018
The Meg,145443742,384800000,130000000.0,Warner Bros.,PG-13,113,Horror,2018
The Meg,145443742,384800000,130000000.0,Warner Bros.,PG-13,113,Sci-Fi,2018
The Meg,145443742,384800000,130000000.0,Warner Bros.,PG-13,113,Thriller,2018
Ocean's Eight,140218711,157500000,70000000.0,Warner Bros.,PG-13,110,Action,2018
Ocean's Eight,140218711,157500000,70000000.0,Warner Bros.,PG-13,110,Comedy,2018
Ocean's Eight,140218711,157500000,70000000.0,Warner Bros.,PG-13,110,Crime,2018
Ocean's Eight,140218711,157500000,70000000.0,Warner Bros.,PG-13,110,Thriller,2018
Ready Player One,137690172,445200000,175000000.0,Warner Bros.,PG-13,140,Action,2018
Ready Player One,137690172,445200000,175000000.0,Warner Bros.,PG-13,140,Adventure,2018
Ready Player One,137690172,445200000,175000000.0,Warner Bros.,PG-13,140,Sci-Fi,2018
Mamma Mia! Here We Go Again,120634935,274409771,75000000.0,Universal Pictures,PG-13,114,Comedy,2018
Mamma Mia! Here We Go Again,120634935,274409771,75000000.0,Universal Pictures,PG-13,114,Musical,2018
Mamma Mia! Here We Go Again,120634935,274409771,75000000.0,Universal Pictures,PG-13,114,Romance,2018
The Nun,117450119,248100000,22000000.0,Warner Bros.,R,96,Horror,2018
The Nun,117450119,248100000,22000000.0,Warner Bros.,R,96,Mystery,2018
The Nun,117450119,248100000,22000000.0,Warner Bros.,R,96,Thriller,2018
Peter Rabbit,115253424,236013009,50000000.0,Sony Pictures Entertainment (SPE),PG,95,Adventure,2018
Peter Rabbit,115253424,236013009,50000000.0,Sony Pictures Entertainment (SPE),PG,95,Animation,2018
Peter Rabbit,115253424,236013009,50000000.0,Sony Pictures Entertainment (SPE),PG,95,Comedy,2018
Peter Rabbit,115253424,236013009,50000000.0,Sony Pictures Entertainment (SPE),PG,95,Family,2018
Peter Rabbit,115253424,236013009,50000000.0,Sony Pictures Entertainment (SPE),PG,95,Fantasy,2018
Creed II,115715889,98500000,50000000.0,Metro-Goldwyn-Mayer (MGM),PG-13,130,Drama,2018
Creed II,115715889,98500000,50000000.0,Metro-Goldwyn-Mayer (MGM),PG-13,130,Sport,2018
Spider-Man: Into the Spider-Verse,190241310,185299521,36000000.0,Sony Pictures Entertainment (SPE),PG,117,Action,2018
Spider-Man: Into the Spider-Verse,190241310,185299521,36000000.0,Sony Pictures Entertainment (SPE),PG,117,Adventure,2018
Spider-Man: Into the Spider-Verse,190241310,185299521,36000000.0,Sony Pictures Entertainment (SPE),PG,117,Animation,2018
Spider-Man: Into the Spider-Verse,190241310,185299521,36000000.0,Sony Pictures Entertainment (SPE),PG,117,Family,2018
Spider-Man: Into the Spider-Verse,190241310,185299521,36000000.0,Sony Pictures Entertainment (SPE),PG,117,Sci-Fi,2018
Mary Poppins Returns,171958438,177579056,130000000.0,Walt Disney Studios Motion Pictures,PG,130,Comedy,2018
Mary Poppins Returns,171958438,177579056,130000000.0,Walt Disney Studios Motion Pictures,PG,130,Family,2018
Mary Poppins Returns,171958438,177579056,130000000.0,Walt Disney Studios Motion Pictures,PG,130,Fantasy,2018
Mary Poppins Returns,171958438,177579056,130000000.0,Walt Disney Studios Motion Pictures,PG,130,Musical,2018
The Equalizer 2,102084362,88315795,62000000.0,Sony Pictures Entertainment (SPE),R,121,Action,2018
The Equalizer 2,102084362,88315795,62000000.0,Sony Pictures Entertainment (SPE),R,121,Crime,2018
The Equalizer 2,102084362,88315795,62000000.0,Sony Pictures Entertainment (SPE),R,121,Thriller,2018
Rampage,101028233,327000000,120000000.0,Warner Bros.,PG-13,107,Action,2018
Rampage,101028233,327000000,120000000.0,Warner Bros.,PG-13,107,Adventure,2018
Rampage,101028233,327000000,120000000.0,Warner Bros.,PG-13,107,Sci-Fi,2018
A Wrinkle in Time,100478608,32197256,36000000.0,Walt Disney Studios Motion Pictures,PG,109,Adventure,2018
A Wrinkle in Time,100478608,32197256,36000000.0,Walt Disney Studios Motion Pictures,PG,109,Family,2018
A Wrinkle in Time,100478608,32197256,36000000.0,Walt Disney Studios Motion Pictures,PG,109,Fantasy,2018
A Wrinkle in Time,100478608,32197256,36000000.0,Walt Disney Studios Motion Pictures,PG,109,Sci-Fi,2018
Fifty Shades Freed,100407760,271577258,55000000.0,Universal Pictures,R,105,Drama,2018
Fifty Shades Freed,100407760,271577258,55000000.0,Universal Pictures,R,105,Romance,2018
Fifty Shades Freed,100407760,271577258,55000000.0,Universal Pictures,R,105,Thriller,2018
Christopher Robin,99215042,98529335,75000000.0,Walt Disney Studios Motion Pictures,PG,104,Adventure,2018
Christopher Robin,99215042,98529335,75000000.0,Walt Disney Studios Motion Pictures,PG,104,Comedy,2018
Christopher Robin,99215042,98529335,75000000.0,Walt Disney Studios Motion Pictures,PG,104,Drama,2018
Christopher Robin,99215042,98529335,75000000.0,Walt Disney Studios Motion Pictures,PG,104,Family,2018
Christopher Robin,99215042,98529335,75000000.0,Walt Disney Studios Motion Pictures,PG,104,Fantasy,2018
I Can Only Imagine,83482352,2604529,7000000.0,Roadside Attractions,PG,110,Biography,2018
I Can Only Imagine,83482352,2604529,7000000.0,Roadside Attractions,PG,110,Drama,2018
I Can Only Imagine,83482352,2604529,7000000.0,Roadside Attractions,PG,110,Family,2018
I Can Only Imagine,83482352,2604529,7000000.0,Roadside Attractions,PG,110,Music,2018
Smallfoot,83240103,130800000,36000000.0,Warner Bros.,PG,96,Adventure,2018
Smallfoot,83240103,130800000,36000000.0,Warner Bros.,PG,96,Animation,2018
Smallfoot,83240103,130800000,36000000.0,Warner Bros.,PG,96,Comedy,2018
Smallfoot,83240103,130800000,36000000.0,Warner Bros.,PG,96,Family,2018
Smallfoot,83240103,130800000,36000000.0,Warner Bros.,PG,96,Fantasy,2018
Smallfoot,83240103,130800000,36000000.0,Warner Bros.,PG,96,Musical,2018
The Post,81903458,97865999,50000000.0,Twentieth Century Fox,PG-13,116,Drama,2017
Night School,77339130,25766748,29000000.0,Universal Pictures,PG-13,111,Comedy,2018
Bumblebee,127195589,340794056,135000000.0,Paramount Pictures,PG-13,114,Action,2018
Bumblebee,127195589,340794056,135000000.0,Paramount Pictures,PG-13,114,Adventure,2018
Bumblebee,127195589,340794056,135000000.0,Paramount Pictures,PG-13,114,Sci-Fi,2018
The First Purge,69488745,67567517,13000000.0,Universal Pictures,R,97,Action,2018
The First Purge,69488745,67567517,13000000.0,Universal Pictures,R,97,Horror,2018
The First Purge,69488745,67567517,13000000.0,Universal Pictures,R,97,Sci-Fi,2018
The First Purge,69488745,67567517,13000000.0,Universal Pictures,R,97,Thriller,2018
Game Night,69179066,48500000,37000000.0,Warner Bros.,R,100,Action,2018
Game Night,69179066,48500000,37000000.0,Warner Bros.,R,100,Comedy,2018
Game Night,69179066,48500000,37000000.0,Warner Bros.,R,100,Crime,2018
Game Night,69179066,48500000,37000000.0,Warner Bros.,R,100,Thriller,2018
Book Club,68566296,35871892,36000000.0,Paramount Pictures,PG-13,104,Comedy,2018
Book Club,68566296,35871892,36000000.0,Paramount Pictures,PG-13,104,Drama,2018
Book Club,68566296,35871892,36000000.0,Paramount Pictures,PG-13,104,Romance,2018
The House with a Clock in Its Walls,68549695,62907452,42000000.0,Universal Pictures,PG,105,Comedy,2018
The House with a Clock in Its Walls,68549695,62907452,42000000.0,Universal Pictures,PG,105,Family,2018
The House with a Clock in Its Walls,68549695,62907452,42000000.0,Universal Pictures,PG,105,Fantasy,2018
The House with a Clock in Its Walls,68549695,62907452,42000000.0,Universal Pictures,PG,105,Mystery,2018
The House with a Clock in Its Walls,68549695,62907452,42000000.0,Universal Pictures,PG,105,Sci-Fi,2018
Skyscraper,68420120,236448841,125000000.0,Universal Pictures,PG-13,102,Action,2018
Skyscraper,68420120,236448841,125000000.0,Universal Pictures,PG-13,102,Adventure,2018
Skyscraper,68420120,236448841,125000000.0,Universal Pictures,PG-13,102,Thriller,2018
Insidious: The Last Key,67745330,100140258,10000000.0,Universal Pictures,PG-13,103,Horror,2018
Insidious: The Last Key,67745330,100140258,10000000.0,Universal Pictures,PG-13,103,Mystery,2018
Insidious: The Last Key,67745330,100140258,10000000.0,Universal Pictures,PG-13,103,Thriller,2018
Instant Family,67363237,53192964,48000000.0,Paramount Pictures,PG-13,118,Comedy,2018
Instant Family,67363237,53192964,48000000.0,Paramount Pictures,PG-13,118,Drama,2018
The Mule,103804407,71000000,50000000.0,Warner Bros.,R,116,Crime,2018
The Mule,103804407,71000000,50000000.0,Warner Bros.,R,116,Drama,2018
The Mule,103804407,71000000,50000000.0,Warner Bros.,R,116,Thriller,2018
Blockers,60311495,33705799,21000000.0,Universal Pictures,R,102,Comedy,2018
Pacific Rim: Uprising,59874525,231055623,150000000.0,Universal Pictures,PG-13,111,Action,2018
Pacific Rim: Uprising,59874525,231055623,150000000.0,Universal Pictures,PG-13,111,Adventure,2018
Pacific Rim: Uprising,59874525,231055623,150000000.0,Universal Pictures,PG-13,111,Sci-Fi,2018
Tomb Raider,58250803,216400000,94000000.0,Warner Bros.,PG-13,119,Action,2018
Tomb Raider,58250803,216400000,94000000.0,Warner Bros.,PG-13,119,Adventure,2018
Tomb Raider,58250803,216400000,94000000.0,Warner Bros.,PG-13,119,Fantasy,2018
Tomb Raider,58250803,216400000,94000000.0,Warner Bros.,PG-13,119,Thriller,2018
Maze Runner: The Death Cure,58032443,230142892,62000000.0,Twentieth Century Fox,PG-13,143,Action,2018
Maze Runner: The Death Cure,58032443,230142892,62000000.0,Twentieth Century Fox,PG-13,143,Adventure,2018
Maze Runner: The Death Cure,58032443,230142892,62000000.0,Twentieth Century Fox,PG-13,143,Sci-Fi,2018
Maze Runner: The Death Cure,58032443,230142892,62000000.0,Twentieth Century Fox,PG-13,143,Thriller,2018
Tag,54730625,23400000,28000000.0,Warner Bros.,R,100,Action,2018
Tag,54730625,23400000,28000000.0,Warner Bros.,R,100,Comedy,2018
The Nutcracker and the Four Realms,54858851,119102218,120000000.0,Walt Disney Studios Motion Pictures,PG,99,Adventure,2018
The Nutcracker and the Four Realms,54858851,119102218,120000000.0,Walt Disney Studios Motion Pictures,PG,99,Family,2018
The Nutcracker and the Four Realms,54858851,119102218,120000000.0,Walt Disney Studios Motion Pictures,PG,99,Fantasy,2018
A Simple Favor,53548586,44096031,20000000.0,Lionsgate,R,117,Comedy,2018
A Simple Favor,53548586,44096031,20000000.0,Lionsgate,R,117,Crime,2018
A Simple Favor,53548586,44096031,20000000.0,Lionsgate,R,117,Mystery,2018
A Simple Favor,53548586,44096031,20000000.0,Lionsgate,R,117,Thriller,2018
Life of the Party,53059911,12800000,36000000.0,Warner Bros.,PG-13,105,Comedy,2018
The Predator,51024708,109517426,88000000.0,Twentieth Century Fox,R,107,Action,2018
The Predator,51024708,109517426,88000000.0,Twentieth Century Fox,R,107,Adventure,2018
The Predator,51024708,109517426,88000000.0,Twentieth Century Fox,R,107,Sci-Fi,2018
Overboard,50316123,40928790,12000000.0,Pantelion Films,PG-13,112,Comedy,2018
Overboard,50316123,40928790,12000000.0,Pantelion Films,PG-13,112,Romance,2018
Sicario: Day of the Soldado,50072235,25765508,35000000.0,Sony Pictures Entertainment (SPE),R,122,Action,2018
Sicario: Day of the Soldado,50072235,25765508,35000000.0,Sony Pictures Entertainment (SPE),R,122,Adventure,2018
Sicario: Day of the Soldado,50072235,25765508,35000000.0,Sony Pictures Entertainment (SPE),R,122,Crime,2018
Sicario: Day of the Soldado,50072235,25765508,35000000.0,Sony Pictures Entertainment (SPE),R,122,Drama,2018
Sicario: Day of the Soldado,50072235,25765508,35000000.0,Sony Pictures Entertainment (SPE),R,122,Mystery,2018
Sicario: Day of the Soldado,50072235,25765508,35000000.0,Sony Pictures Entertainment (SPE),R,122,Thriller,2018
I Feel Pretty,48795601,45743825,32000000.0,STX Entertainment,PG-13,110,Comedy,2018
I Feel Pretty,48795601,45743825,32000000.0,STX Entertainment,PG-13,110,Romance,2018
BlacKkKlansman,49275340,44125483,15000000.0,Focus Features,R,135,Biography,2018
BlacKkKlansman,49275340,44125483,15000000.0,Focus Features,R,135,Comedy,2018
BlacKkKlansman,49275340,44125483,15000000.0,Focus Features,R,135,Crime,2018
BlacKkKlansman,49275340,44125483,15000000.0,Focus Features,R,135,Drama,2018
Red Sparrow,46874505,104698129,69000000.0,Twentieth Century Fox,R,140,Action,2018
Red Sparrow,46874505,104698129,69000000.0,Twentieth Century Fox,R,140,Drama,2018
Red Sparrow,46874505,104698129,69000000.0,Twentieth Century Fox,R,140,Thriller,2018
Breaking In,46840590,4571030,6000000.0,Universal Pictures,PG-13,88,Action,2018
Breaking In,46840590,4571030,6000000.0,Universal Pictures,PG-13,88,Thriller,2018
Goosebumps 2: Haunted Halloween,46700633,46619747,35000000.0,Sony Pictures Entertainment (SPE),PG,90,Adventure,2018
Goosebumps 2: Haunted Halloween,46700633,46619747,35000000.0,Sony Pictures Entertainment (SPE),PG,90,Animation,2018
Goosebumps 2: Haunted Halloween,46700633,46619747,35000000.0,Sony Pictures Entertainment (SPE),PG,90,Comedy,2018
Goosebumps 2: Haunted Halloween,46700633,46619747,35000000.0,Sony Pictures Entertainment (SPE),PG,90,Family,2018
Goosebumps 2: Haunted Halloween,46700633,46619747,35000000.0,Sony Pictures Entertainment (SPE),PG,90,Fantasy,2018
Goosebumps 2: Haunted Halloween,46700633,46619747,35000000.0,Sony Pictures Entertainment (SPE),PG,90,Horror,2018
12 Strong,45819713,21631102,36000000.0,Warner Bros.,R,130,Action,2018
12 Strong,45819713,21631102,36000000.0,Warner Bros.,R,130,Drama,2018
12 Strong,45819713,21631102,36000000.0,Warner Bros.,R,130,History,2018
12 Strong,45819713,21631102,36000000.0,Warner Bros.,R,130,War,2018
Den of Thieves,44947622,35562000,36000000.0,STX Entertainment,R,140,Action,2018
Den of Thieves,44947622,35562000,36000000.0,STX Entertainment,R,140,Crime,2018
Den of Thieves,44947622,35562000,36000000.0,STX Entertainment,R,140,Drama,2018
Den of Thieves,44947622,35562000,36000000.0,STX Entertainment,R,140,Thriller,2018
First Man,44936545,60760870,59000000.0,Universal Pictures,PG-13,141,Biography,2018
First Man,44936545,60760870,59000000.0,Universal Pictures,PG-13,141,Drama,2018
First Man,44936545,60760870,59000000.0,Universal Pictures,PG-13,141,History,2018
Hereditary,44069456,36131480,36000000.0,A24,R,127,Drama,2018
Hereditary,44069456,36131480,36000000.0,A24,R,127,Horror,2018
Hereditary,44069456,36131480,36000000.0,A24,R,127,Mystery,2018
Hereditary,44069456,36131480,36000000.0,A24,R,127,Thriller,2018
Acrimony,43549096,2854573,36000000.0,Lionsgate,R,120,Thriller,2018
Sherlock Gnomes,43242871,47254907,59000000.0,Paramount Pictures,PG,86,Adventure,2018
Sherlock Gnomes,43242871,47254907,59000000.0,Paramount Pictures,PG,86,Animation,2018
Sherlock Gnomes,43242871,47254907,59000000.0,Paramount Pictures,PG,86,Comedy,2018
Sherlock Gnomes,43242871,47254907,59000000.0,Paramount Pictures,PG,86,Family,2018
Sherlock Gnomes,43242871,47254907,59000000.0,Paramount Pictures,PG,86,Fantasy,2018
Sherlock Gnomes,43242871,47254907,59000000.0,Paramount Pictures,PG,86,Mystery,2018
Sherlock Gnomes,43242871,47254907,59000000.0,Paramount Pictures,PG,86,Romance,2018
Uncle Drew,42469946,4194468,36000000.0,Lionsgate,PG-13,103,Comedy,2018
Uncle Drew,42469946,4194468,36000000.0,Lionsgate,PG-13,103,Sport,2018
Widows,42402632,33582068,42000000.0,Twentieth Century Fox,R,129,Crime,2018
Widows,42402632,33582068,42000000.0,Twentieth Century Fox,R,129,Drama,2018
Widows,42402632,33582068,42000000.0,Twentieth Century Fox,R,129,Thriller,2018
Truth or Dare,41411015,53919478,3500000.0,Universal Pictures,PG-13,100,Horror,2018
Truth or Dare,41411015,53919478,3500000.0,Universal Pictures,PG-13,100,Thriller,2018
Paddington 2,40891591,187086932,36000000.0,Warner Bros.,PG,103,Adventure,2018
Paddington 2,40891591,187086932,36000000.0,Warner Bros.,PG,103,Animation,2018
Paddington 2,40891591,187086932,36000000.0,Warner Bros.,PG,103,Comedy,2018
Paddington 2,40891591,187086932,36000000.0,Warner Bros.,PG,103,Family,2018
Paddington 2,40891591,187086932,36000000.0,Warner Bros.,PG,103,Fantasy,2018
"Love, Simon",40826341,25489948,17000000.0,Twentieth Century Fox,PG-13,110,Comedy,2018
"Love, Simon",40826341,25489948,17000000.0,Twentieth Century Fox,PG-13,110,Drama,2018
